0,1023,0,0,Red 100%
1,0,1023,0,Green 100%
2,0,0,1023,Blue 100%
3,0,1023,1023,Cyan 100%
4,1023,0,1023,Magenta 100%
5,1023,1023,0,Yellow 100%
